BAM,R1 FASTQs,R2 FASTQs,Paired-End,Cropped,Pooled,Duplicate FASTQs,Restricted,BAM Read Length,Mapped Reads,Unmapped Reads,Date Created,Donor,Biosample Ontology,BAM md5sum
ENCFF139OBG,"ENCFF947ZSK, ENCFF953XTR, ENCFF636HAV, ENCFF839TPC, ENCFF198OWI",,False,False,True,False,False,76,122487807,3618871,2017-01-31T15:58:04.911659+00:00,ENCDO451RUA,tissue_UBERON_0001150,e73de3f9ff048977eede5efafc34ef96
ENCFF128GHG,ENCFF879XFU,,False,False,False,False,False,36,27036963,989035,2016-12-19T07:21:21.797232+00:00,ENCDO424HVB,tissue_UBERON_0002048,eb79a76550fb93505a5b820fb63f2942
ENCFF667QDX,ENCFF000OSP,,False,False,False,False,False,36,34414127,23030423,2016-10-26T17:58:03.668705+00:00,ENCDO000AAW,cell_line_EFO_0003042,d021d1d76c995f723344e72182b88edf
ENCFF747VRU,ENCFF696OLX,ENCFF825GYY,True,False,False,False,False,101,64906666,1130814,2016-09-11T03:14:47.135846+00:00,ENCDO000ABF,cell_line_EFO_0001182,eb34e963906154a0916e364433dfd3e9
ENCFF180IWG,ENCFF331RXU,,False,False,False,False,False,40,68014408,19441560,2016-05-06T18:12:18.111435+00:00,ENCDO000AAD,cell_line_EFO_0002067,e7db7aeb6c1ddcb829aa411da85f6698
ENCFF436BUU,ENCFF001GWE,,False,False,False,False,False,36,19807060,259492,2016-08-09T16:01:46.748341+00:00,ENCDO000AAZ,cell_line_EFO_0001086,1f9a75e31784a8809e9f5b0f06cfe2ec
ENCFF274GMA,"ENCFF574VLI, ENCFF463RRE",,False,True,True,False,False,36,37337636,643541,2017-02-03T23:11:06.135131+00:00,ENCDO000AAC,cell_line_EFO_0001187,726d84d13531248a7efe819a0b0614ee
ENCFF880NQI,ENCFF662ZML,,False,False,False,False,False,50,23451688,1271659,2016-05-06T18:12:19.519508+00:00,ENCDO000AAC,cell_line_EFO_0001187,d992aefbf48f2607396514d9844d3df0
ENCFF297IVV,ENCFF055BVM,ENCFF502LCH,True,False,False,False,False,101,70207937,1952331,2016-09-11T03:14:46.223799+00:00,ENCDO000ABF,cell_line_EFO_0001182,68a2ea4c9b6d6c2f5308cbe8b3622802
ENCFF560NTV,ENCFF363JFD,,False,False,False,False,False,40,56648539,3294416,2016-05-06T18:13:49.375486+00:00,ENCDO000AAD,cell_line_EFO_0002067,4f993915001281aff156fba4ea2b7db1
ENCFF966DNY,"ENCFF353BJM, ENCFF595IMS, ENCFF699FIQ",,False,True,True,False,False,36,56222980,1248126,2016-10-14T00:30:39.686081+00:00,ENCDO354AAA,cell_line_EFO_0005719,45ee2fdd07641b6d3f21cf2adba1dbe6
ENCFF229TUB,"ENCFF165PUN, ENCFF080EHD",,False,False,True,False,False,49,50042092,935877,2016-05-06T18:02:28.474081+00:00,ENCDO000AAD,cell_line_EFO_0002067,1b2177b24d62a5c1337c2c8e250abec2
ENCFF517VWR,ENCFF092KOU,ENCFF553BIW,True,False,False,False,False,76,86956888,20695850,2016-11-08T22:46:29.184369+00:00,ENCDO793LXB,tissue_UBERON_0001157,789491c5e76c7752a529bbd72e117380
ENCFF638XTT,ENCFF002EJI,ENCFF002EJB,True,False,False,False,False,101,77986901,1565995,2016-05-06T18:05:44.047951+00:00,ENCDO000AAZ,cell_line_EFO_0001086,75a87821e11553a68d68acec22a57f32
ENCFF418AYM,ENCFF000QEX,,False,False,False,False,False,36,14138143,1509839,2016-10-26T17:34:59.493175+00:00,ENCDO000AAD,cell_line_EFO_0002067,d9276a9fe2514b9bdefb1ac80ce221c0
ENCFF928LUL,"ENCFF630WNF, ENCFF965KVJ, ENCFF802ZSZ",,False,True,True,False,False,36,85105749,6267687,2016-10-26T04:55:20.226172+00:00,ENCDO732PDS,cell_line_EFO_0007112,79448a4ac8694e1070d7e540c5659f05
ENCFF446XKN,ENCFF000ZPA,,False,False,False,False,False,36,25017378,514516,2016-10-26T17:41:35.088586+00:00,ENCDO273AAA,primary_cell_CL_0000765,d8b5d649c402314bfd086b3ede7f01c8
ENCFF137XKW,ENCFF000YRC,,False,False,False,False,False,27,17791242,1023181,2016-10-26T17:37:28.189604+00:00,ENCDO000AAD,cell_line_EFO_0002067,8dbb81ff18f14c4713779e401a7a5989
ENCFF813AFS,"ENCFF446PVB, ENCFF455LJL",,False,False,True,False,False,49,44614639,1200413,2016-05-06T18:13:50.911153+00:00,ENCDO000AAD,cell_line_EFO_0002067,215db9984f31f03cda9d8fb6e7cfd003
ENCFF275WVX,ENCFF295VZD,,False,False,False,False,False,76,64408706,1723998,2016-05-25T14:14:07.357548+00:00,ENCDO845WKR,tissue_UBERON_0001150,fb6ef9526c35734968f97dc161096660
ENCFF852TVX,ENCFF000ARK,,False,True,False,True,False,47,7545308,3130852,2016-08-09T16:00:04.964987+00:00,ENCDO000AAK,cell_line_EFO_0002784,94f138a0bad1991ed6919e649f3ada06
ENCFF908NWF,ENCFF424UYB,ENCFF550VPF,True,False,False,False,False,76,100461195,16912835,2016-11-08T22:46:08.987064+00:00,ENCDO845WKR,tissue_UBERON_0000945,57763d3f9426810a9d3f48295750e896
ENCFF519DMA,"ENCFF313MNH, ENCFF990RAJ","ENCFF074ZBL, ENCFF485UXE",True,False,True,False,False,101,217802305,17636991,2017-07-19T18:10:16.116432+00:00,ENCDO000AAE,cell_line_EFO_0001203,a517714d0c3909c005cfe1b77ad70281
ENCFF670ZTJ,ENCFF292SYX,,False,False,False,False,False,40,29994821,2445957,2016-05-06T17:57:01.207121+00:00,ENCDO000AAC,cell_line_EFO_0001187,84fee5dee32fe02f23f7f234dbfe66ed
ENCFF859WFS,ENCFF346VXQ,ENCFF903FDT,True,False,False,False,False,101,109082288,2209110,2017-01-27T06:22:15.722372+00:00,ENCDO793LXB,tissue_UBERON_0000996,48518de6e782843ff946456cc806a28d
ENCFF698ZZD,ENCFF000BKK,,False,False,False,False,False,36,10032190,8009202,2016-08-09T15:57:31.480572+00:00,ENCDO341XKY,primary_cell_CL_0000515,fd89d008d8e0821b839cb04e4e654cf5
ENCFF324YZM,ENCFF269ATE,,False,False,False,False,False,40,38566007,2108919,2017-02-08T18:20:58.418872+00:00,ENCDO000AAC,cell_line_EFO_0001187,fd98d4baa7d5fd20151bcbdba1400d10
ENCFF982MHW,ENCFF011TZG,ENCFF539NMO,True,False,False,False,False,101,110056027,3617213,2017-03-17T16:44:39.930425+00:00,ENCDO793LXB,tissue_UBERON_0004648,be37f64d31164f6df11a36e3652cfbec
ENCFF401QOO,ENCFF000WKG,,False,False,False,False,False,28,5775406,248596,2016-10-26T17:35:48.229760+00:00,ENCDO000ACE,cell_line_EFO_0005347,7ff021fa3f057fd739972e1eaf489f37
ENCFF494ZCT,"ENCFF759TWG, ENCFF948YKM",,False,False,True,False,False,36,32997736,1729886,2016-12-19T07:21:09.003062+00:00,ENCDO028NGF,primary_cell_CL_0000623,3725019c2cc27bf38f3f371284e0a1d4
ENCFF852YOS,ENCFF201ZVH,,False,False,False,False,False,40,29370493,2907625,2017-02-08T18:24:41.195104+00:00,ENCDO000AAD,cell_line_EFO_0002067,99cff413775c3af48345ad048d1b4879
ENCFF487DBD,ENCFF000CIW,,False,False,False,False,False,36,4881565,9189360,2017-04-06T23:01:22.115056+00:00,ENCDO759UVX,primary_cell_CL_0002551,bd0a1dd0c19f2b8cda08c2254da90317
ENCFF622TLT,ENCFF211XMO,ENCFF102EWP,True,False,False,False,False,101,49261457,1670161,2016-10-27T22:24:58.280580+00:00,ENCDO451RUA,tissue_UBERON_0001515,6e3a2f648daee3e3d1849e837302f2cc
ENCFF577ISA,"ENCFF910RDH, ENCFF574KWA",,False,False,True,False,False,76,60156860,2464258,2016-10-27T22:01:08.782739+00:00,ENCDO793LXB,tissue_UBERON_0007610,58dee9f95cd0d488af75db94d1be3054
ENCFF594SCK,ENCFF000NFZ,,False,False,False,False,False,36,21801708,9350199,2016-10-26T17:37:24.339499+00:00,ENCDO000AAZ,cell_line_EFO_0001086,0679af9e7b830e74b704d006e7f38e2c
ENCFF742YLF,ENCFF194AYR,ENCFF844ZDM,True,False,False,False,False,76,77986960,14230688,2016-11-08T22:45:07.185143+00:00,ENCDO793LXB,tissue_UBERON_0000945,30948455ba6d64df089437b7a2aab943
ENCFF483KAN,ENCFF088KPY,,False,False,False,False,True,36,47536038,5148002,2018-01-19T22:00:32.170894+00:00,ENCDO896AXO,tissue_UBERON_0003346,f37992907f82053587fb581cd482311d
ENCFF824RWI,ENCFF654JMO,,False,False,False,False,False,50,45113743,1368358,2016-05-06T18:11:31.085357+00:00,ENCDO000AAC,cell_line_EFO_0001187,b04cd78c85221f2b2881bd79e0d6b70e
ENCFF215VZE,ENCFF605JOL,,False,False,False,False,False,40,42378161,2031960,2017-02-08T18:20:52.346898+00:00,ENCDO000AAC,cell_line_EFO_0001187,4e0bd9eba72f9d056df5456b9ee55cb4
ENCFF910ROP,ENCFF963KVX,ENCFF320JDA,True,False,False,False,False,76,101736303,18484179,2017-02-02T03:43:56.919130+00:00,ENCDO845WKR,tissue_UBERON_0004648,8d65c7d469c534ab81876f251197f6ef
ENCFF044VCS,ENCFF225BZG,,False,True,False,False,False,36,10252357,335027,2017-02-04T17:49:57.569755+00:00,ENCDO175XVW,cell_line_EFO_0007108,aee4861a23f03d3e60c3c0e31538fee8
ENCFF230OCJ,"ENCFF592MYJ, ENCFF975AVB",,False,False,True,False,True,76,49852893,8224703,2017-11-09T06:25:55.096742+00:00,ENCDO273TST,primary_cell_CL_2000001,bdc3ac85f4577119bea61fb0d9d4d79d
ENCFF568TAP,ENCFF487VQV,,False,False,False,False,False,36,32648515,28237979,2016-12-19T07:29:03.473531+00:00,ENCDO222AAA,cell_line_EFO_0003045,078f59dc4b596fdaef772cfc7c96231f
ENCFF245VQD,"ENCFF600AGN, ENCFF280YFB",,False,False,True,False,False,76,97786946,4284726,2016-10-12T17:32:35.752825+00:00,ENCDO222AAA,in_vitro_differentiated_cells_CL_0000182,87075126a8f255a9839c0bd164e67817
ENCFF251NRU,ENCFF000ZVZ,,False,False,False,False,False,36,18461582,486208,2016-10-26T17:34:50.497497+00:00,ENCDO000AAD,cell_line_EFO_0002067,e939648d84fa426af699147d390c9efe
ENCFF246VYN,"ENCFF822KLG, ENCFF439XIF",,False,False,True,False,True,76,12701459,3857070,2017-11-09T02:44:28.235358+00:00,ENCDO030VWZ,tissue_UBERON_0000955,145453905e27e7c355b570474a61d70c
ENCFF880GGZ,ENCFF502QEU,ENCFF495BLX,True,False,False,False,False,76,99005134,18607732,2016-11-08T22:45:50.595385+00:00,ENCDO271OUW,tissue_UBERON_0000945,9e30c31f94527a7f5c8638ce50429707
ENCFF729QGG,ENCFF229PVT,,False,False,False,False,True,36,31000803,2964195,2018-01-19T00:56:55.661617+00:00,ENCDO620KOS,tissue_UBERON_0002113,c50f62bc61d1f3c79c088a398b3cf6e3
ENCFF485END,ENCFF000XRH,,False,False,False,False,False,27,3705285,136109,2016-10-26T17:34:02.501798+00:00,ENCDO000AAC,cell_line_EFO_0001187,d1c8bbc795e4329f92bbd50808a07dd6
ENCFF645TSL,ENCFF873ZZU,ENCFF611URR,True,False,False,False,False,101,52344386,1315650,2016-08-13T23:43:35.482495+00:00,ENCDO000ABF,cell_line_EFO_0001182,d0b787e100276f9bdec8dab71689f5a6
ENCFF067VME,ENCFF001HRI,,False,False,False,False,False,36,22276243,395307,2016-08-09T16:01:01.934614+00:00,ENCDO333AAA,primary_cell_CL_0002553,7811868c8b968da98d655b41ad1880d9
ENCFF750HFA,ENCFF000VRQ,,False,False,False,False,False,28,6694891,526009,2016-10-26T17:35:22.798211+00:00,ENCDO000ABK,cell_line_EFO_0005336,1a5034e26b3512608c5d233e7e0664ac
ENCFF486KWH,ENCFF159WTO,,False,False,False,False,False,51,35207510,659828,2016-05-06T18:13:10.745254+00:00,ENCDO000AAD,cell_line_EFO_0002067,283d40c085ab987dda42e08a64631fbe
ENCFF459XWI,ENCFF482QHJ,,False,False,False,False,True,36,31503478,2059966,2018-01-25T03:01:39.818444+00:00,ENCDO243GQK,primary_cell_CL_0000594,f31bfeff7b7860d509a8a2e5e3f2b6f0
ENCFF981TAN,ENCFF564XPO,,False,False,False,False,False,50,24929981,704666,2016-09-19T22:50:57.720124+00:00,ENCDO336AAA,in_vitro_differentiated_cells_CL_0000103,4d37dcb966142fd71c135e636b6dd12e
ENCFF968AIF,"ENCFF595BTS, ENCFF222VRH",,False,True,True,False,False,36,113715090,3636893,2016-10-25T05:06:53.156128+00:00,ENCDO000AAE,cell_line_EFO_0001203,c28a38023a4e50c6d83970a3b48ac39e
ENCFF099NOH,ENCFF249BAJ,,False,False,False,False,True,36,41133738,4493020,2018-01-18T02:04:49.313385+00:00,ENCDO232KQV,tissue_UBERON_0002107,fc417554dae6b63d2c6d5c39e222ee82
ENCFF959DHM,ENCFF137QZI,ENCFF092WZJ,True,False,False,False,False,101,39748444,1613444,2016-05-06T18:03:13.184371+00:00,ENCDO451RUA,tissue_UBERON_0002190,9adb4385611f00944e25d3c444c4b7ba
ENCFF170JAT,ENCFF867DWD,ENCFF586WPQ,True,False,False,False,False,101,64634728,1828574,2016-11-25T03:06:56.173377+00:00,ENCDO451RUA,tissue_UBERON_0002367,dd8132e6d860d2d3d11a7f38b89fe272
ENCFF067UIL,"ENCFF582CRV, ENCFF515OUC",,False,False,True,False,False,36,17401348,420962,2016-12-19T07:28:43.040474+00:00,ENCDO670CKN,tissue_UBERON_0000955,1ca55bb5773a003d731dca6532bed046
ENCFF197IGE,"ENCFF949LER, ENCFF514FFU, ENCFF042HQU, ENCFF143CSZ, ENCFF880NQD",,False,False,True,False,True,36,75010431,3669398,2018-01-31T22:52:28.397962+00:00,ENCDO410ZKA,primary_cell_CL_0001059,40b676a3112961e4817722b38791b3a2
ENCFF567TUG,ENCFF043BUS,ENCFF942ZHL,True,False,False,False,False,76,94986828,17558802,2016-11-08T22:45:54.872798+00:00,ENCDO271OUW,tissue_UBERON_0010414,bdd9f2197371bfd0f591fb5f02e6c77f
ENCFF552DZD,ENCFF337YMF,ENCFF025UZU,True,False,False,False,False,101,105184621,2081753,2017-01-08T00:50:01.521947+00:00,ENCDO615NVN,primary_cell_CL_1001606,0c2f25d2dcb33d81ca5ae98a02f5825d
ENCFF504LPO,ENCFF000WMR,,False,False,False,False,False,28,3582470,514320,2016-10-26T17:36:37.792677+00:00,ENCDO000ACH,cell_line_EFO_0005348,243d160f264b64d0f88a6e71de3c92d3
ENCFF029ISX,"ENCFF272HWA, ENCFF740CFC, ENCFF855STX, ENCFF956KYS",,False,False,True,False,False,36,15960889,23270193,2017-02-28T12:11:35.847439+00:00,ENCDO000AAX,cell_line_EFO_0001196,78af818f243b3da96d083cae460507b3
ENCFF802VRT,ENCFF201DYW,ENCFF538WSF,True,False,False,False,False,101,91542438,2530672,2017-03-23T18:06:10.366964+00:00,ENCDO451RUA,tissue_UBERON_0002367,79459e18ff4d1a55acea4a4517d7b072
ENCFF856RZO,ENCFF123QZN,,False,False,False,False,False,50,32872001,1363859,2016-05-06T18:02:48.349030+00:00,ENCDO060AAA,tissue_UBERON_0002107,ff23693218e6fbe060bdf039a2cef709
ENCFF707TMD,ENCFF001HVP,,False,False,False,False,False,36,33437487,437000,2016-08-09T16:01:22.200511+00:00,ENCDO191CQJ,primary_cell_CL_1001608,f16c16c02da63e4050a0532bc6a8d2e2
ENCFF227MOQ,ENCFF000AHE,,False,False,False,False,False,36,22058563,1026560,2016-08-12T23:31:36.112136+00:00,ENCDO000AAZ,cell_line_EFO_0001086,f9568cb5c8508f0c46cb7a49ab9a41f3
ENCFF558KPF,ENCFF000YPF,,False,True,False,False,False,27,22905348,9077883,2016-12-13T03:53:42.889913+00:00,ENCDO000AAD,cell_line_EFO_0002067,8043e2355ce39e2ae90f77cf0cbcd5f1
ENCFF446EKX,ENCFF000OCS,,False,False,False,False,False,36,18872163,8750557,2016-10-26T17:41:55.821382+00:00,ENCDO000AAK,cell_line_EFO_0002784,18e7352c36c35a424649aecab335e43d
ENCFF424BTN,ENCFF534FKH,ENCFF573BIK,True,False,False,False,False,76,59668847,12837783,2017-02-02T01:02:28.190354+00:00,ENCDO271OUW,tissue_UBERON_0036149,cca4ced76058251de76b66569bf2a528
ENCFF165SMR,ENCFF000ZVL,,False,False,False,False,False,36,15985083,548709,2016-08-23T23:09:41.236349+00:00,ENCDO000AAD,cell_line_EFO_0002067,3d32d39f802c3851fa28c1a9f768a6ee
ENCFF176MNQ,"ENCFF000VKN, ENCFF000VKM",,False,True,True,True,False,38,54072378,35723293,2016-11-19T14:03:03.360535+00:00,ENCDO274AAA,primary_cell_CL_0000842,20d26093e40a144958dbec615d6b3014
ENCFF905MSG,ENCFF681JAA,,False,False,False,False,True,75,21830824,2796334,2017-11-09T04:10:55.929156+00:00,ENCDO424KSR,primary_cell_CL_2000001,ce3cedc85bf8904d8ef914be5913761a
ENCFF520HKV,ENCFF167BJI,,False,False,False,False,False,36,77234067,3114870,2016-12-19T07:30:11.789208+00:00,ENCDO424HVB,tissue_UBERON_0000992,8579235742a848e74d4b09801d4e90ae
ENCFF200GTH,ENCFF002EIL,ENCFF002EIP,True,False,False,False,False,101,64413455,1381445,2016-05-06T18:09:52.731012+00:00,ENCDO000AAZ,cell_line_EFO_0001086,36ba7fc666776b225a235324a9c277bb
ENCFF231IAK,ENCFF000ARK,,False,False,False,True,False,51,7290179,3385981,2016-07-13T02:50:29.940004+00:00,ENCDO000AAK,cell_line_EFO_0002784,ca8f87f07ffdfcaeea0be85d60e45cdb
ENCFF302QUP,"ENCFF837SVG, ENCFF279GKI",,False,False,True,True,False,76,49022319,1635195,2017-01-06T16:07:56.646453+00:00,ENCDO220OYR,cell_line_EFO_0001221,0a1923ecd8ece0799ba9e70fd934d921
ENCFF457RKG,ENCFF638HYS,ENCFF716ODJ,True,False,False,False,False,101,54896567,1673163,2016-05-06T18:12:34.967968+00:00,ENCDO451RUA,tissue_UBERON_0002106,5056e63f60185e9b0eef966854696110
ENCFF058RHL,ENCFF873IPH,ENCFF065AHM,True,False,False,False,False,101,193017396,19582592,2017-02-07T19:30:05.553244+00:00,ENCDO000ABF,cell_line_EFO_0001184,2350482cc30800805965b894837a2416
ENCFF664TWH,ENCFF285JYI,ENCFF420KFM,True,False,False,False,False,101,79363092,944954,2016-05-06T18:14:58.020704+00:00,ENCDO000AAD,cell_line_EFO_0002067,b22c1dbeb1af6d9f5a9ca27a764b298b
ENCFF869AEA,ENCFF391WBR,,False,False,False,False,True,36,40255304,7093078,2018-01-19T21:42:11.564649+00:00,ENCDO654NKH,tissue_UBERON_0003346,32a7c89e4f2e4e13fb8c97d22f87e8f4
ENCFF057NZJ,"ENCFF356KJM, ENCFF557IJC, ENCFF765UYP","ENCFF758JBV, ENCFF698BKU, ENCFF808PAO",True,False,True,True,False,76,187788641,9572965,2016-10-12T18:54:23.939053+00:00,ENCDO220OYR,cell_line_EFO_0001221,c814ca0ab57834ed9a2c8bb01d105531
ENCFF742NGM,ENCFF000BNO,,False,False,False,False,False,36,36170429,4203933,2016-08-09T15:57:42.929966+00:00,ENCDO341XKY,in_vitro_differentiated_cells_CL_0002372,6d3d9a8887b025daea392f6afcedcb50
ENCFF099ASY,ENCFF422VWS,ENCFF770ANY,True,False,False,False,False,76,160349191,30370509,2017-02-02T08:52:39.293579+00:00,ENCDO845WKR,tissue_UBERON_0004648,1dde9518e135eb26771a1596af1901f3
ENCFF736QIO,ENCFF819UOF,ENCFF036WQP,True,False,False,False,False,101,210151072,7861368,2016-10-27T22:27:12.789790+00:00,ENCDO845WKR,tissue_UBERON_0004550,b095e87a89f74c358848c9326a2e176e
ENCFF758YZM,ENCFF679UAT,,False,False,False,False,False,36,52711863,6512434,2016-12-19T07:22:05.946701+00:00,ENCDO000AAX,cell_line_EFO_0001196,476ef3eeadd0ee9bff3f5ee021c61cda
ENCFF963WVO,"ENCFF606EYK, ENCFF054LZZ, ENCFF175GQQ, ENCFF168STH, ENCFF825IBW",,False,False,True,False,False,36,54765582,900892,2017-02-23T19:09:53.257868+00:00,ENCDO707VTH,primary_cell_CL_0001059,964a83e91b5c66e8762271dce75c4bf1
ENCFF200PJM,ENCFF467ZVS,ENCFF969JRS,True,False,False,False,False,101,58880114,1228364,2016-05-06T17:28:49.776903+00:00,ENCDO000AAD,cell_line_EFO_0002067,f3ff646af44864dda7dddde2a4e7d747
ENCFF714VIM,ENCFF735GUP,,False,False,False,False,False,50,29135522,847176,2016-05-06T18:01:53.098116+00:00,ENCDO000AAE,cell_line_EFO_0001203,f1c6e524bbaf90c285cbdf47a4591060
ENCFF261CBZ,"ENCFF000BQW, ENCFF000BQV, ENCFF000BQS",,False,False,True,False,False,36,24210110,21104020,2016-07-13T02:49:28.191065+00:00,ENCDO466MPW,primary_cell_CL_0002618,47415128691ccb964eab68acb5298d66
ENCFF630YHO,ENCFF194EWF,ENCFF203FOV,True,False,False,False,False,101,74085705,1655889,2016-12-10T02:55:49.697816+00:00,ENCDO271OUW,tissue_UBERON_0002369,df5f09af689fca1b774ae54c30b9fab3
ENCFF767IHT,ENCFF000ZWC,,False,False,False,False,False,36,16242134,403930,2016-08-23T23:06:49.387300+00:00,ENCDO000AAD,cell_line_EFO_0002067,f34c5b2a7107cd62d0b1bca1ecdceb1e
ENCFF292LTZ,"ENCFF780WLX, ENCFF453TEH",,False,False,True,False,True,36,36332890,3323741,2018-01-18T02:31:06.792980+00:00,ENCDO266YSK,tissue_UBERON_0012489,6c7829a717da4f272de3b09bb71961ff
ENCFF897RSN,ENCFF001HBK,,False,False,False,False,False,36,15916816,413936,2016-08-09T16:01:47.417638+00:00,ENCDO000ABG,cell_line_EFO_0002783,08744f73d046c3510aff5b1c067db043
ENCFF419VCC,ENCFF320GMX,ENCFF493QSZ,True,False,False,False,False,101,103384583,3589819,2017-03-23T18:07:44.336476+00:00,ENCDO271OUW,tissue_UBERON_0001323,3404924e1012172de3f520afcb0fa695
ENCFF828TEP,"ENCFF990QWI, ENCFF893FAW, ENCFF763LON, ENCFF261YBL, ENCFF645YSL",,False,False,True,False,True,36,96037939,4776616,2018-01-31T01:51:47.317889+00:00,ENCDO412QUR,primary_cell_CL_0001059,cc052101c44c7e830c25a7ded69100ad
ENCFF350FIM,ENCFF158AFC,,False,False,False,False,False,50,38790911,1999859,2016-05-06T18:02:00.788104+00:00,ENCDO882MMZ,tissue_UBERON_0002107,d1d7569c2ba5eaeeed6d31cc4673c095
ENCFF716LLX,ENCFF000XGP,,False,False,False,False,False,28,28922433,2318442,2016-10-26T17:36:29.221119+00:00,ENCDO000AAB,cell_line_EFO_0002791,54408de59a8bd54378c8349e44a049ef
ENCFF903IYS,ENCFF572ZIY,,False,False,False,True,False,50,81932749,3358958,2017-03-21T07:19:14.034092+00:00,ENCDO058AAA,tissue_UBERON_0000945,4c9419706b2bdc59e7c57c05bb683970
ENCFF726LCA,ENCFF000POO,,False,False,False,False,False,36,19506104,18614139,2016-10-26T17:37:33.347026+00:00,ENCDO000AAC,cell_line_EFO_0001187,be21d86d8eb5f2079425e5733613c526
ENCFF263JCI,ENCFF000OSS,,False,False,False,False,False,36,48740410,7211071,2017-07-08T02:19:50.939745+00:00,ENCDO000AAW,cell_line_EFO_0003042,452df306442d4106c9b2255304e9d44c
ENCFF543QDG,"ENCFF180MSA, ENCFF196PAE",,False,False,True,False,True,36,39433241,1359233,2018-01-19T20:46:42.504286+00:00,ENCDO779YRY,primary_cell_CL_0000624,7a246fd8f7bf7643842af647952b0620
ENCFF989MMP,ENCFF762WLA,,False,False,False,False,True,75,31092823,3156294,2017-11-09T03:41:31.901585+00:00,ENCDO150YZC,tissue_UBERON_0000305,80db2e41ede95a653f1a1eaba6a26392
ENCFF115JNM,"ENCFF702WJD, ENCFF152UJF, ENCFF000BHF",,False,False,True,False,False,36,24706931,6406234,2017-04-06T17:25:33.931794+00:00,ENCDO830BUW,primary_cell_CL_0002327,19d5cd179241f94832db9215017bb23d
ENCFF783SXE,ENCFF827WPA,,False,False,False,False,False,36,57537693,5140733,2016-12-19T07:21:20.522837+00:00,ENCDO058AAA,tissue_UBERON_0001264,27aa02b0a1d7e7da6c2c32a74748c2ec
ENCFF235PUM,ENCFF918QAP,ENCFF419AVJ,True,False,False,False,False,101,59442387,756541,2016-05-06T18:14:50.520540+00:00,ENCDO000AAD,cell_line_EFO_0002067,707a73adccb2b28ddc4948b6da760259
ENCFF651LXH,ENCFF176PQX,,False,False,False,False,False,36,48126977,13443467,2016-12-19T07:29:30.427771+00:00,ENCDO000AAW,in_vitro_differentiated_cells_CL_0000047,58a75aaa6d444c38790e5934d0cb34a8
ENCFF354FTJ,ENCFF400DBC,ENCFF764QLI,True,False,False,False,False,101,78546152,1592710,2016-10-27T22:25:27.832754+00:00,ENCDO793LXB,tissue_UBERON_0001150,9d84b9d55f1f6cb6a4e2342cf36c3632
ENCFF836DZG,ENCFF656LJN,,False,False,False,False,False,51,52968665,1062714,2016-05-06T18:02:17.473581+00:00,ENCDO000AAD,cell_line_EFO_0002067,c3fcb85eb8d18c71de12fd7fa8060e46
ENCFF622XQQ,ENCFF002BBQ,,False,False,False,False,False,36,20613794,511120,2016-05-06T18:09:00.878679+00:00,ENCDO350AAA,cell_line_EFO_0005907,484e2c616dcf32cd86a5ebaeda511067
ENCFF110LKZ,ENCFF878QDE,,False,False,False,False,False,36,53202759,5966902,2016-12-19T07:29:37.869030+00:00,ENCDO000AAW,in_vitro_differentiated_cells_CL_0000047,187a8d622ddafe22c54859e842a887f4
ENCFF350KQI,ENCFF153HYB,ENCFF374JTH,True,False,False,False,False,101,64506670,1214902,2016-08-13T23:43:13.170759+00:00,ENCDO000ABF,cell_line_EFO_0001182,b9f1292a08c1a18dbc7775eb57e9a9e5
ENCFF163SPB,"ENCFF484CVX, ENCFF749YQA",,False,False,True,False,True,36,37950910,1181577,2018-01-19T21:08:03.401694+00:00,ENCDO779YRY,primary_cell_CL_0000897,4d5fb27702f447852a0d8ea17189186f
ENCFF829ZIC,ENCFF858WTP,,False,True,False,False,False,36,28754151,960730,2017-05-10T17:47:35.032694+00:00,ENCDO424HVB,tissue_UBERON_0002106,e513cc6fe21c54997e77f967af5247e9
ENCFF384SVU,ENCFF000BNR,,False,False,False,False,False,36,49123122,6887390,2016-08-09T15:58:01.340647+00:00,ENCDO341XKY,in_vitro_differentiated_cells_CL_0002372,fc726ebfa88f8dfb61c6306cf82736b7
ENCFF150GGB,ENCFF484RXR,,False,False,False,False,False,50,30799286,1041581,2016-05-06T18:11:40.974368+00:00,ENCDO336AAA,cell_line_EFO_0007950,bfcbbfdb2f0fca12c4b9548c96795388
ENCFF333KJQ,"ENCFF869EIB, ENCFF126GOB","ENCFF300LJR, ENCFF146JNK",True,False,True,False,False,76,94616390,3349698,2016-10-26T23:45:42.982251+00:00,ENCDO336AAA,in_vitro_differentiated_cells_CL_0000103,250c0314733ec668863829668328bf61
ENCFF927AOE,ENCFF000ODZ,,False,False,False,False,False,50,28041348,1954173,2016-10-29T17:59:56.736913+00:00,ENCDO000AAK,cell_line_EFO_0002784,e541454124597323f11e64f481990b48
ENCFF554YML,ENCFF748EDX,ENCFF522IWB,True,False,False,False,False,101,85507693,13194935,2016-10-27T22:23:15.907885+00:00,ENCDO000ABB,cell_line_EFO_0002713,53ec99275745dc1e57a297c682f477bc
ENCFF841ELU,"ENCFF625FBR, ENCFF878ZLP",,False,False,True,True,False,76,78863266,3716089,2017-01-10T14:52:34.473024+00:00,ENCDO000ABD,cell_line_EFO_0003072,eec1cf91da56883018196748064e74af
